USERID,SHOPID,ARRIVAL_TIME
785.000,3164.000,20140816172853
785.000,3164.000,20140816113326
1993.000,3171.000,20140816130145
2226.000,3180.000,20140809150754
2226.000,3180.000,20140809142308
2226.000,3180.000,20140809123424
1644.000,3180.000,20140816150747
2226.000,3180.000,20140809103419
1986.000,3195.000,20140809181301
1986.000,3195.000,20140809121215
1784.000,3201.000,20140809105514
687.000,3201.000,20140816194913
1238.000,3209.000,20140809173406
1868.000,3209.000,20140816114107
1013.000,3209.000,20140816184741
1624.000,3219.000,20140809121008
1166.000,3286.000,20140809143754
2499.000,3290.000,20140816185416
898.000,3293.000,20140816194448
1600.000,3293.000,20140809113803
1632.000,3295.000,20140816101453
1840.000,3297.000,20140809190609
2391.000,3309.000,20140809161616
898.000,3309.000,20140816145819
2391.000,3309.000,20140809170011
785.000,3323.000,20140809112833
547.000,3323.000,20140809151725
1784.000,3323.000,20140816182839
1784.000,3323.000,20140816175843
1957.000,3323.000,20140816150053
176.000,3323.000,20140816163543
2101.000,3329.000,20140809171527
173.000,3339.000,20140816190624
1773.000,3395.000,20140809180711
2748.000,3398.000,20140816143544
2748.000,3398.000,20140809192920
2748.000,3398.000,20140809141145
2464.000,3398.000,20140816115534
1447.000,3398.000,20140816191309
1447.000,3398.000,20140816185111
1447.000,3398.000,20140809184803
2686.000,3398.000,20140816163027
940.000,3398.000,20140816141400
363.000,3412.000,20140816145230
766.000,3412.000,20140816113508
685.000,3415.000,20140809110624
511.000,3415.000,20140809180448
1447.000,3415.000,20140809193816
940.000,3415.000,20140816183124
1253.000,3416.000,20140809114230
1500.000,3416.000,20140809124644
439.000,3425.000,20140816193544
585.000,3427.000,20140809164933
616.000,3427.000,20140809100505
1253.000,3427.000,20140809133330
1470.000,3427.000,20140816191233
1959.000,3427.000,20140816175153
1516.000,3427.000,20140816184926
585.000,3427.000,20140809122837
2241.000,3427.000,20140809151130
37.000,3452.000,20140816165735
1084.000,3452.000,20140816185749
1411.000,3452.000,20140816180033
1300.000,3452.000,20140816132908
1300.000,3452.000,20140816121926
760.000,3452.000,20140816164644
1063.000,3452.000,20140816192249
2483.000,3452.000,20140816161252
2461.000,3452.000,20140816154301
1965.000,3452.000,20140809113030
2732.000,3452.000,20140809144303
133.000,3452.000,20140809173351
236.000,3452.000,20140809105003
632.000,3452.000,20140809185108
1300.000,3452.000,20140809122037
1300.000,3452.000,20140809115035
1246.000,3452.000,20140809153717
2407.000,3497.000,20140816143101
1961.000,3497.000,20140816143116
485.000,3497.000,20140816155347
485.000,3497.000,20140816113856
478.000,3497.000,20140816113308
616.000,3536.000,20140809155556
110.000,3536.000,20140816172316
760.000,3536.000,20140816101332
747.000,3536.000,20140816191012
747.000,3536.000,20140809123107
760.000,3536.000,20140809123905
2773.000,3536.000,20140809174835
79.000,3536.000,20140809125254
2686.000,3536.000,20140816102330
1201.000,3536.000,20140816185858
975.000,3536.000,20140816101910
1579.000,3537.000,20140809114114
251.000,3548.000,20140816134750
2033.000,3593.000,20140809111010
2211.000,3593.000,20140816144135
1537.000,3728.000,20140816151935
1130.000,3735.000,20140816154041
362.000,3745.000,20140816155838
171.000,3745.000,20140809145621
1033.000,3759.000,20140816142628
2083.000,3759.000,20140816151713
2656.000,3763.000,20140816110517
1445.000,3763.000,20140816122436
1097.000,3763.000,20140816103114
1898.000,3763.000,20140816161909
2656.000,3763.000,20140816155455
92.000,3771.000,20140816150809
238.000,3771.000,20140809120051
2737.000,3771.000,20140809143609
92.000,3771.000,20140809104300
2599.000,3771.000,20140816103720
709.000,3771.000,20140809100521
1014.000,3771.000,20140816143944
92.000,3771.000,20140809131256
2591.000,3773.000,20140816142940
1851.000,3773.000,20140809175038
80.000,3775.000,20140816184657
1898.000,3780.000,20140816134815
38.000,3780.000,20140816142325
709.000,3780.000,20140809180226
1203.000,3780.000,20140809174431
994.000,3781.000,20140809180603
1088.000,3784.000,20140816163136
1617.000,3790.000,20140809151447
1851.000,3790.000,20140809103752
1942.000,3790.000,20140809155920
1261.000,3790.000,20140809144955
2334.000,3790.000,20140816144346
732.000,3790.000,20140816120512
24.000,3790.000,20140816192310
1914.000,3792.000,20140816163959
2391.000,3802.000,20140816130151
1218.000,3802.000,20140816114128
2737.000,3802.000,20140816112400
1099.000,3802.000,20140816172757
1563.000,3814.000,20140816182535
2798.000,3814.000,20140816160158
641.000,3814.000,20140816145906
804.000,3826.000,20140816145420
1628.000,3826.000,20140816150940
1087.000,3828.000,20140809163737
2603.000,3830.000,20140809180755
1904.000,3830.000,20140816133043
1834.000,3830.000,20140816125853
607.000,3830.000,20140809144702
154.000,3830.000,20140816135920
2071.000,3830.000,20140816134621
709.000,3830.000,20140816111142
1258.000,3830.000,20140809154726
2591.000,3830.000,20140816110226
426.000,3830.000,20140809125211
2246.000,3836.000,20140809172806
2246.000,3836.000,20140809110004
2467.000,3836.000,20140809105225
1534.000,3836.000,20140816171636
719.000,3836.000,20140816182048
24.000,3836.000,20140816111100
165.000,3836.000,20140816120849
1534.000,3836.000,20140816153106
433.000,3840.000,20140816182347
1550.000,3846.000,20140816182801
154.000,3846.000,20140809193145
1993.000,3853.000,20140816102503
1173.000,3864.000,20140816181259
772.000,3864.000,20140816125556
772.000,3864.000,20140816155346
773.000,3864.000,20140816104957
773.000,3864.000,20140816141058
773.000,3864.000,20140816152857
773.000,3864.000,20140816170725
1075.000,3864.000,20140816110150
70.000,3864.000,20140816144630
65.000,3864.000,20140816101931
65.000,3864.000,20140816112406
69.000,3864.000,20140816130935
69.000,3864.000,20140816183303
72.000,3864.000,20140816173635
72.000,3864.000,20140816192250
2312.000,3864.000,20140816105510
2312.000,3864.000,20140816151513
1578.000,3864.000,20140816112012
1578.000,3864.000,20140816123647
1578.000,3864.000,20140816130835
1957.000,3864.000,20140816175425
1208.000,3864.000,20140816111810
431.000,3864.000,20140816142725
773.000,3864.000,20140809184438
773.000,3864.000,20140809114510
773.000,3864.000,20140809145451
65.000,3864.000,20140809140529
105.000,3864.000,20140809103645
2214.000,3864.000,20140809190208
2625.000,3864.000,20140809121533
2625.000,3864.000,20140809141410
1578.000,3864.000,20140809112206
1578.000,3864.000,20140809192007
1173.000,3864.000,20140809154337
1237.000,3864.000,20140809144238
1237.000,3864.000,20140809180659
2696.000,3864.000,20140816160819
2699.000,3864.000,20140816173017
2699.000,3864.000,20140816193939
1377.000,3864.000,20140816142450
1171.000,3864.000,20140816162159
1171.000,3864.000,20140816183631
1684.000,3864.000,20140816104927
1684.000,3864.000,20140816162608
1175.000,3864.000,20140816150025
1175.000,3864.000,20140816172259
1175.000,3864.000,20140816183111
1173.000,3864.000,20140816100344
1173.000,3864.000,20140816142015
2727.000,3882.000,20140816160322
1036.000,3885.000,20140809130055
1503.000,3885.000,20140816141221
538.000,4233.000,20140816160412
575.000,4233.000,20140816155620
2774.000,4238.000,20140809185216
926.000,4306.000,20140816175048
926.000,4306.000,20140816135109
926.000,4306.000,20140816141214
926.000,4306.000,20140816125451
926.000,4306.000,20140816114202
926.000,4306.000,20140816102125
926.000,4306.000,20140816194016
1671.000,4306.000,20140809131332
1671.000,4306.000,20140809121420
1671.000,4306.000,20140809114206
1671.000,4306.000,20140809100502
1907.000,4306.000,20140809193100
1907.000,4306.000,20140809184908
1907.000,4306.000,20140809172132
328.000,4306.000,20140809173614
2659.000,4306.000,20140816141832
2067.000,4337.000,20140816114524
2659.000,4337.000,20140816172601
2067.000,4337.000,20140809122234
1473.000,4340.000,20140816183700
1473.000,4340.000,20140816135842
1752.000,4340.000,20140816125652
1473.000,4340.000,20140816192912
2689.000,4340.000,20140809135129
1296.000,4340.000,20140816105007
2163.000,4340.000,20140816184948
2163.000,4340.000,20140816132257
1296.000,4340.000,20140816152436
1907.000,4340.000,20140816104625
98.000,4340.000,20140816161557
1473.000,4340.000,20140816172717
1473.000,4340.000,20140816154703
1473.000,4340.000,20140816140613
1296.000,4340.000,20140816115113
1867.000,4345.000,20140816101312
1920.000,4345.000,20140816102838
330.000,4345.000,20140816162613
553.000,4345.000,20140816140239
1264.000,4345.000,20140816175633
1245.000,4353.000,20140816174558
2486.000,4359.000,20140816174607
1225.000,4391.000,20140816150156
1225.000,4391.000,20140816115045
1186.000,4393.000,20140809100042
828.000,4401.000,20140816163718
1788.000,4401.000,20140816151446
1462.000,4401.000,20140809105722
2067.000,4401.000,20140809184528
1245.000,4401.000,20140809131151
330.000,4404.000,20140816150145
1242.000,4426.000,20140816172923
1745.000,4438.000,20140809100206
2605.000,4439.000,20140809120355
2555.000,4439.000,20140816151627
1510.000,4439.000,20140816145526
674.000,4446.000,20140816105410
267.000,4486.000,20140816174730
267.000,4486.000,20140816130522
267.000,4486.000,20140816113742
267.000,4486.000,20140816105732
267.000,4486.000,20140809135249
267.000,4486.000,20140809120907
2132.000,4488.000,20140816141651
2141.000,4488.000,20140816105126
2725.000,4535.000,20140816153723
707.000,4539.000,20140809180111
722.000,4549.000,20140816191309
1282.000,4557.000,20140816162901
2528.000,4580.000,20140809113102
1867.000,4580.000,20140816172332
283.000,4587.000,20140809151921
2019.000,4607.000,20140816190052
988.000,4609.000,20140816191033
559.000,4617.000,20140816104950
1368.000,4617.000,20140816170245
1368.000,4617.000,20140816164649
2059.000,4617.000,20140816110813
1982.000,4617.000,20140816144913
2002.000,4617.000,20140816140114
290.000,4620.000,20140809175700
1787.000,4620.000,20140809100133
1001.000,4626.000,20140809144004
1368.000,4626.000,20140809141831
988.000,4631.000,20140809144821
34.000,4631.000,20140816150708
59.000,4631.000,20140816150359
59.000,4631.000,20140816130529
680.000,4631.000,20140816161707
1055.000,4631.000,20140816133455
1055.000,4631.000,20140816121124
988.000,4631.000,20140816135242
988.000,4631.000,20140816120336
1440.000,4631.000,20140816185300
1440.000,4631.000,20140816134022
1511.000,4631.000,20140816101547
1414.000,4631.000,20140816112610
2322.000,4631.000,20140816172127
59.000,4631.000,20140809141113
247.000,4637.000,20140816174850
1282.000,4637.000,20140816183547
717.000,4637.000,20140816192540
1368.000,4637.000,20140816132842
2127.000,4671.000,20140816150314
1261.000,4671.000,20140816180743
573.000,4671.000,20140816161913
160.000,4671.000,20140816114634
160.000,4671.000,20140816170110
34.000,4671.000,20140809134023
1897.000,4671.000,20140816193210
2819.000,4671.000,20140816183627
2819.000,4671.000,20140816150350
2819.000,4671.000,20140816125425
2819.000,4671.000,20140816101320
2725.000,4671.000,20140816122812
298.000,4671.000,20140809121838
1350.000,4671.000,20140809180126
2459.000,4671.000,20140809171340
2410.000,4671.000,20140809174427
298.000,4671.000,20140809134737
1055.000,4671.000,20140809154845
290.000,4671.000,20140809160154
160.000,4671.000,20140809185131
2059.000,4671.000,20140816131750
2354.000,4719.000,20140809191032
2354.000,4719.000,20140809173935
720.000,4753.000,20140816155127
720.000,4753.000,20140816164233
152.000,4753.000,20140816102451
2525.000,4799.000,20140816135037
1840.000,4808.000,20140816140206
1127.000,4823.000,20140816125501
407.000,4825.000,20140809160657
2307.000,4826.000,20140816162255
2197.000,4826.000,20140809195545
156.000,4846.000,20140816193031
275.000,4848.000,20140816191411
1426.000,4848.000,20140816101812
1284.000,4848.000,20140809115126
2695.000,4848.000,20140816171000
92.000,4849.000,20140816161527
2611.000,4850.000,20140809123647
1445.000,4850.000,20140816153815
1102.000,4850.000,20140816174318
2296.000,4850.000,20140816171432
1130.000,4851.000,20140816163904
1474.000,4851.000,20140816140753
47.000,4851.000,20140809190856
168.000,4860.000,20140809183502
1888.000,4861.000,20140816163219
1445.000,4862.000,20140816182353
1182.000,4862.000,20140816191541
1000.000,4862.000,20140809143551
1445.000,4862.000,20140816171151
38.000,4883.000,20140816121715
2164.000,4909.000,20140816170710
586.000,4909.000,20140809175338
595.000,4909.000,20140816143527
2783.000,4915.000,20140816113033
24.000,4916.000,20140809135839
1745.000,4916.000,20140809111916
2810.000,4916.000,20140816192648
1778.000,4916.000,20140816154101
1778.000,4916.000,20140816122519
114.000,4916.000,20140809181446
198.000,4925.000,20140809190415
2435.000,4925.000,20140816105722
2621.000,4925.000,20140816134714
1420.000,4940.000,20140816185501
5.000,4940.000,20140816174702
1869.000,4940.000,20140816101447
770.000,4940.000,20140816152435
2466.000,4943.000,20140809125744
1942.000,4943.000,20140816182617
1482.000,4943.000,20140809165652
468.000,4943.000,20140809192651
468.000,4943.000,20140809115459
1760.000,4947.000,20140816193811
337.000,4947.000,20140816121910
2764.000,4947.000,20140816122505
2648.000,4955.000,20140816112400
2455.000,4955.000,20140816153658
531.000,4962.000,20140816134248
2752.000,4965.000,20140816114926
1888.000,4965.000,20140816173517
97.000,4965.000,20140816123239
1636.000,4978.000,20140816100410
80.000,4978.000,20140816175219
1915.000,4983.000,20140816143852
1826.000,4983.000,20140809142408
1130.000,4996.000,20140816133742
1256.000,5002.000,20140809133136
1256.000,5002.000,20140809173543
2395.000,5015.000,20140816151652
45.000,5015.000,20140809144408
1036.000,5015.000,20140809154439
725.000,5015.000,20140816185210
2797.000,5025.000,20140816112239
1248.000,5025.000,20140816162412
2797.000,5025.000,20140816125731
1888.000,5025.000,20140816155924
512.000,5028.000,20140816125823
2583.000,5028.000,20140816154158
2611.000,5030.000,20140816105211
2698.000,5030.000,20140816180001
1646.000,5030.000,20140816101343
1944.000,5030.000,20140816104210
1550.000,5030.000,20140816131654
496.000,5034.000,20140816144628
496.000,5034.000,20140816115735
1698.000,5034.000,20140816183230
1617.000,5034.000,20140809171711
1617.000,5034.000,20140809100335
468.000,5034.000,20140809150656
534.000,5074.000,20140816135935
534.000,5074.000,20140816103256
200.000,5099.000,20140809162443
2826.000,5105.000,20140809153649
954.000,5105.000,20140809105823
2401.000,5117.000,20140816183524
117.000,5118.000,20140816150005
1048.000,5120.000,20140816191135
2140.000,5120.000,20140816190147
2035.000,5120.000,20140816140502
663.000,5120.000,20140809154712
1796.000,5120.000,20140816102330
663.000,5120.000,20140809133138
248.000,5129.000,20140809104627
248.000,5129.000,20140809115306
1404.000,5129.000,20140809113143
663.000,5142.000,20140816161627
31.000,5144.000,20140809143933
158.000,5144.000,20140809101409
456.000,5144.000,20140816164324
417.000,5144.000,20140809172100
331.000,5152.000,20140809173157
264.000,5152.000,20140816161243
1616.000,5152.000,20140816121729
894.000,5175.000,20140809135138
331.000,5175.000,20140816162328
1398.000,5175.000,20140816190822
1647.000,5175.000,20140809192933
1717.000,5175.000,20140816173124
167.000,5175.000,20140816165029
1796.000,5175.000,20140816120702
200.000,5194.000,20140809192812
194.000,5194.000,20140816120550
1151.000,5194.000,20140816153509
2720.000,5210.000,20140816131057
226.000,5210.000,20140809100704
1497.000,5210.000,20140816185528
2857.000,5210.000,20140816181846
2035.000,5210.000,20140816103032
894.000,5210.000,20140809100126
158.000,5236.000,20140809121409
1096.000,5245.000,20140816164929
291.000,5248.000,20140816173918
954.000,5248.000,20140816160248
954.000,5248.000,20140816155737
954.000,5248.000,20140816123053
1151.000,5248.000,20140816163153
1151.000,5248.000,20140816123426
1151.000,5248.000,20140816114042
1151.000,5248.000,20140816100632
1661.000,5248.000,20140816132022
1661.000,5248.000,20140816113123
568.000,5248.000,20140816191826
291.000,5248.000,20140809171309
291.000,5248.000,20140809141935
1034.000,5257.000,20140816191901
500.000,5257.000,20140816194929
2493.000,5257.000,20140809172056
663.000,5257.000,20140816123243
256.000,5257.000,20140809114631
2592.000,5286.000,20140816115442
895.000,5286.000,20140816175117
895.000,5286.000,20140809160958
374.000,5295.000,20140816133149
2222.000,5295.000,20140816141053
1854.000,5303.000,20140816170736
1190.000,5303.000,20140809103154
1854.000,5306.000,20140809150230
1854.000,5306.000,20140809113206
1854.000,5306.000,20140809132712
2134.000,5311.000,20140816175952
2134.000,5311.000,20140816164538
2706.000,5311.000,20140816100729
1858.000,5324.000,20140809175945
1149.000,5331.000,20140809183517
375.000,5331.000,20140809131639
375.000,5331.000,20140809120113
661.000,5331.000,20140809145416
661.000,5331.000,20140809135916
661.000,5331.000,20140809114750
651.000,5331.000,20140816145855
1149.000,5331.000,20140816173228
895.000,5331.000,20140816153725
660.000,5331.000,20140816135508
660.000,5331.000,20140816140426
660.000,5331.000,20140816152609
660.000,5331.000,20140816160645
660.000,5331.000,20140816180440
1149.000,5342.000,20140809114629
655.000,5388.000,20140816133338
595.000,5486.000,20140809175518
248.000,5486.000,20140816124440
196.000,5486.000,20140809170130
651.000,5502.000,20140809195004
651.000,5502.000,20140816190829
2222.000,5502.000,20140816180440
756.000,5502.000,20140816144322
453.000,5517.000,20140809151721
99.000,5517.000,20140816123423
927.000,5517.000,20140816145114
651.000,5540.000,20140816180541
465.000,5564.000,20140809145149
1765.000,5602.000,20140816151647
808.000,5602.000,20140809112024
1765.000,5618.000,20140809164439
1765.000,5618.000,20140809190149
1765.000,5618.000,20140809170530
1765.000,5618.000,20140809155707
1765.000,5618.000,20140809131638
2909.000,5654.000,20140809170040
572.000,5654.000,20140816184834
311.000,5654.000,20140816162424
1435.000,5669.000,20140816142612
172.000,5669.000,20140816175411
1196.000,5669.000,20140809152352
172.000,5669.000,20140809100811
2909.000,5683.000,20140809110322
808.000,5714.000,20140809120623
635.000,5714.000,20140816135840
1696.000,5714.000,20140809141112
1696.000,5714.000,20140816120941
1435.000,5714.000,20140816104100
1696.000,5714.000,20140816184624
1696.000,5714.000,20140816193219
1696.000,5714.000,20140816173307
1955.000,5714.000,20140816194626
1196.000,5736.000,20140809121626
42.000,5736.000,20140809163920
490.000,5736.000,20140809194410
635.000,5736.000,20140809154410
961.000,5736.000,20140809173723
634.000,5736.000,20140816190007
2100.000,5736.000,20140816173358
690.000,5736.000,20140816181217
2139.000,5736.000,20140816103544
1251.000,5736.000,20140816134556
1251.000,5736.000,20140816155213
634.000,5739.000,20140816181618
2886.000,5739.000,20140809121054
2768.000,5764.000,20140816110258
311.000,5786.000,20140809112024
172.000,5786.000,20140816191135
311.000,5786.000,20140809135529
284.000,5794.000,20140816130637
990.000,5836.000,20140809125546
157.000,5982.000,20140809110924
2898.000,5982.000,20140816111638
1838.000,5985.000,20140816125015
1725.000,6133.000,20140816105503
2784.000,6133.000,20140809162706
710.000,6157.000,20140809112525
710.000,6157.000,20140809175114
1565.000,6157.000,20140816115112
957.000,6157.000,20140816190923
710.000,6157.000,20140816135244
1319.000,6157.000,20140809194444
710.000,6157.000,20140809191525
2623.000,6210.000,20140816125732
2373.000,6210.000,20140809161342
2623.000,6210.000,20140816110023
2623.000,6210.000,20140816130118
2623.000,6210.000,20140816165915
2623.000,6210.000,20140816171148
552.000,6225.000,20140816132915
552.000,6225.000,20140816143425
1881.000,6225.000,20140816160905
552.000,6225.000,20140816163501
391.000,6225.000,20140816112613
391.000,6225.000,20140816120042
32.000,6229.000,20140816182418
1847.000,6270.000,20140816120520
1847.000,6270.000,20140816100010
2197.000,6270.000,20140816143852
562.000,6270.000,20140816121332
1226.000,6270.000,20140816114513
1003.000,6270.000,20140816183036
1556.000,6270.000,20140816185222
2383.000,6270.000,20140816193614
1846.000,6270.000,20140809182201
1529.000,6270.000,20140809175539
2197.000,6270.000,20140809132406
2218.000,6270.000,20140809163617
919.000,6270.000,20140809193112
1881.000,6312.000,20140809175328
684.000,6312.000,20140816145333
1517.000,6312.000,20140809100225
1096.000,6334.000,20140816185658
93.000,6472.000,20140816130556
467.000,6472.000,20140809120105
391.000,6472.000,20140809145601
2197.000,6472.000,20140809164350
2271.000,6472.000,20140816181650
2086.000,6472.000,20140816153008
851.000,6472.000,20140816114221
851.000,6472.000,20140816130731
851.000,6472.000,20140816145333
851.000,6472.000,20140816191632
1003.000,6472.000,20140816192540
1226.000,6472.000,20140816132232
1107.000,6472.000,20140816150745
1399.000,6472.000,20140816145817
552.000,6472.000,20140816122516
2197.000,6472.000,20140816155724
391.000,6472.000,20140816173559
2131.000,6484.000,20140816121526
2091.000,6515.000,20140816183000
2287.000,6542.000,20140816162649
1665.000,6542.000,20140816182649
2756.000,6542.000,20140809134655
2.000,6564.000,20140816140946
2.000,6564.000,20140816173347
465.000,6566.000,20140816180627
85.000,6570.000,20140809191258
968.000,6570.000,20140809182302
968.000,6570.000,20140809165031
1227.000,6570.000,20140809123442
1235.000,6570.000,20140809112449
85.000,6570.000,20140816131434
1235.000,6570.000,20140816155405
1235.000,6570.000,20140816133916
1235.000,6570.000,20140816103107
1622.000,6570.000,20140816110859
970.000,6570.000,20140816170146
1950.000,6570.000,20140809103416
1235.000,6570.000,20140809140701
1235.000,6570.000,20140809183922
1235.000,6570.000,20140809192800
968.000,6570.000,20140816160445
2215.000,6600.000,20140816104834
392.000,6638.000,20140809182819
392.000,6638.000,20140816174759
392.000,6638.000,20140809165843
